Scrape Date (YYYY-MM-DD hh:mm);City;Provider;Location Name;Name of Apartment;Additional info Apartment name;Room Category;Address;Size;Rent (in Ä/All-In);Booking/Rate Type;Other info;Data Comment
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1719;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1729;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1729;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1729;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1729;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1729;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1739;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1749;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1749;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1749;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1749;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1759;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1759;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1759;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1759;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1769;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1769;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;44;1809;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;44;1809;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1809;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1809;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1819;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1819;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;34;1839;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Standard;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;37;1859;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1889;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1889;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1889;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1889;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1899;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1909;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Last Minute Offer (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1909;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1909;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1909;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;45;1909;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;42;1919;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;42;1919;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;44;1939;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;44;1939;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;57;2199;;;
2025-12-11 00:00;Hamburg;Havens Living;Hamburg Hammerbrook;The Spacious;;Earlybird Promo (-100Ä)*;Sachsenstraﬂe 15, Hamburg, 20097;57;2199;;;
2025-12-11 00:00;T‹BINGEN;Neonwood;T‹BINGEN T‹BINGEN - T‹3 Comfort Study A Long Term 2;T‹BINGEN T‹BINGEN - T‹3 Comfort Study A Long Term 2 - Standard;;Standard;T‹BINGEN T‹BINGEN - T‹3 Comfort Study A Long Term 2;33;949;;;
2025-12-11 00:00;Berlin;Neonwood;BERLIN MITTE-WEDDING Classic Long Term 1;BERLIN MITTE-WEDDING Classic Long Term 1 - Classic;;Classic;BERLIN MITTE-WEDDING Classic Long Term 1;17;1001;;;
2025-12-11 00:00;Berlin;Neonwood;BERLIN FRANKFURTER TOR Classic Balcony Long Term 1;BERLIN FRANKFURTER TOR Classic Balcony Long Term 1 - Classic;;Classic;BERLIN FRANKFURTER TOR Classic Balcony Long Term 1;18;1106;;;
2025-12-11 00:00;Berlin;Neonwood;BERLIN FRANKFURTER TOR Classic Long Term 1;BERLIN FRANKFURTER TOR Classic Long Term 1 - Classic;;Classic;BERLIN FRANKFURTER TOR Classic Long Term 1;18;984;;;
2025-12-11 00:00;Berlin;Neonwood;BERLIN FRANKFURTER TOR Neon Silver Long Term 2;BERLIN FRANKFURTER TOR Neon Silver Long Term 2 - Standard;;Standard;BERLIN FRANKFURTER TOR Neon Silver Long Term 2;25;1327;;;
2025-12-11 00:00;Munich;Ernstl M¸nchen;Munich Trudering;Ernstl Apartment - Munich Trudering;;1 bedroom;Ernst-Hochholzer-Straﬂe 3;19;840;;;
2025-12-11 00:00;Munich;Mietcampus;Munich IMP 10;Mˆblierte Apartment- 114 ñ im Herzen M¸nchens ñ verf¸gbar ab...;;1 bedroom;IMP 10;18,1;850;;;
2025-12-11 00:00;Munich;Mietcampus;Munich IMP 10;Mˆbliertes Apartment 135- Verf¸gbar ab 01.01.2026 ñ im Herzen M¸nchens;;1 bedroom;IMP 10;18,1;850;;;
2025-12-11 00:00;Munich;House of CO;Munich;Munich Small Apartment;;Single;Schleiﬂheimer Str. 323, 80809 M¸nchen;;819;;;
2025-12-11 00:00;Karlsruhe;House of CO;Karlsruhe;Karlsruhe Small Apartment;;Single;Gottesauer Straﬂe 37 / Degenfeld Str. 5-9, 76131 Karlsruhe;;749;;;
2025-12-11 00:00;Karlsruhe;House of CO;Karlsruhe;Karlsruhe Medium Apartment;;Single;Gottesauer Straﬂe 37 / Degenfeld Str. 5-9, 76131 Karlsruhe;;769;;;
2025-12-11 00:00;Greifswald;House of CO;Greifswald;Greifswald Medium Apartment;;Single;Scharnhorststraﬂe 2, 17489 Greifswald / Mittelstr. 12, 17489 Greifswald;;449;;;
2025-12-11 00:00;Berlin;House of CO;Berlin;Berlin Micro apartment Comfort Ground Floor;;Single;Heidestr. 19/19 A, 10557 Berlin;;999;;;
2025-12-11 00:00;Berlin;House of CO;Berlin;Berlin Micro apartment Comfort;;Single;Heidestr. 19/19 A, 10557 Berlin;;999;;;
2025-12-11 00:00;Berlin;House of CO;Berlin;Berlin Micro apartment Courtyard Ground Floor;;Single;Heidestr. 19/19 A, 10557 Berlin;;1049;;;
2025-12-11 00:00;Berlin;House of CO;Berlin;Berlin Micro apartment Courtyard;;Single;Heidestr. 19/19 A, 10557 Berlin;;1099;;;
2025-12-11 00:00;Munich;House of CO;Munich;Munich Medium Apartment;;Single;Schleiﬂheimer Str. 323, 80809 M¸nchen;;829;;;
2025-12-11 00:00;Karlsruhe;House of CO;Karlsruhe;Karlsruhe Large Apartment;;Single;Gottesauer Straﬂe 37 / Degenfeld Str. 5-9, 76131 Karlsruhe;;789;;;
2025-12-11 00:00;Greifswald;House of CO;Greifswald;Greifswald Large Apartment;;Single;Scharnhorststraﬂe 2, 17489 Greifswald / Mittelstr. 12, 17489 Greifswald;;499;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment A.01.45 - XL Bude;;1 Room;Oberstr. 14añc, Hamburg;47;1450;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment A.01.43 - Bigger Bude;;1 Room;Oberstr. 14añc, Hamburg;24;1100;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment A.08.05 - Large Bude;;2 Rooms;Oberstr. 14añc, Hamburg;29,18;1200;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment B.01.28 - Large Bude;;1 Room;Oberstr. 14añc, Hamburg;25;1110;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment C.01.09 - Large Bude;;1 Room;Oberstr. 14añc, Hamburg;29;1110;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment C.11.04 - Maxi Bude;;2 Rooms;Oberstr. 14añc, Hamburg;33,52;1450;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment C.12.04 - Maxi Bude;;2 Rooms;Oberstr. 14añc, Hamburg;33,52;1450;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment A.12.04 - Maxi Bude;;2 Rooms;Oberstr. 14añc, Hamburg;33,7;1450;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment A.07.02 - XL Bude;;2 Rooms;Oberstr. 14añc, Hamburg;49,84;1550;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment C.08.01 - XL Bude;;2 Rooms;Oberstr. 14añc, Hamburg;45,11;1550;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Central;Apartment C.07.01 - XL Bude;;2 Rooms;Oberstr. 14añc, Hamburg;45,11;1550;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment A.03.04 - Basic Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;19,2;850;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment A.03.03 - Basic Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;19,2;850;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment C.06.10 - Basic Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;19,2;850;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment C.05.18 - Bigger Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;21,6;900;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment C.04.21 - Bigger Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;21,6;900;;;
2025-12-11 00:00;Hamburg;Zimmerei;Hamburg Wilhelmsburg;Apartment C.05.16 - Bigger Bude;;1 Room;Dratelnstraﬂe 0,2, Hamburg;21,6;900;;;
2025-12-11 00:00;Potsdam;Zimmerei;Potsdam;Apartment 3.03.20 - Bigger Bude;;1 Room;Hamburg Central;20,5;770;;;
2025-12-11 00:00;Potsdam;Zimmerei;Potsdam;Apartment 1.00.07 - Bigger Bude;;1 Room;Hamburg Central;20,5;770;;;
2025-12-11 00:00;Potsdam;Zimmerei;Potsdam;Apartment 3.03.02 - Bigger Bude;;1 Room;Hamburg Central;20,5;770;;;
2025-12-11 00:00;Cologne;Zimmerei;Cologne;Apartment 1.03.20 - Large Bude;;1 Room;Hamburg Central;25,24;920;;;
2025-12-11 00:00;Cologne;Zimmerei;Cologne;Apartment 1.01.28 - Maxi Bude;;1 Room;Hamburg Central;37,76;1075;;;
2025-12-11 00:00;Cologne;Zimmerei;Cologne;Apartment 1.07.01-1 - Shared Bude;;;Hamburg Central;48,15;925;;;
2025-12-11 00:00;Cologne;Zimmerei;Cologne;Apartment 1.05.01-3 - Shared Bude;;;Hamburg Central;26,14;690;;;
2025-12-11 00:00;Cologne;Zimmerei;Cologne;Apartment 1.07.01-4 - Shared Bude;;;Hamburg Central;44,94;925;;;
2025-12-11 00:00;Bayreuth;Zimmerei;Bayreuth;Apartment 3.02.20 - Bigger Bude;;1 Room;Freiheitsplatz 0,5, Hamburg;22;520;;;
2025-12-11 00:00;Bayreuth;Zimmerei;Bayreuth;Apartment 3.02.23 - Bigger Bude;;1 Room;Freiheitsplatz 0,5, Hamburg;22;520;;;
2025-12-11 00:00;Bayreuth;Zimmerei;Bayreuth;Apartment 3.01.20 - Bigger Bude;;1 Room;Freiheitsplatz 0,5, Hamburg;22;520;;;
2025-12-11 00:00;Bayreuth;Zimmerei;Bayreuth;Apartment 1.03.35 - Large Bude;;1 Room;Freiheitsplatz 0,5, Hamburg;25,4;610;;;
2025-12-11 00:00;Mainz;Zimmerei;Mainz;Apartment 3.04.21 - Basic Bude;;1 Room;Hamburg Central;18,45;770;;;
2025-12-11 00:00;Mainz;Zimmerei;Mainz;Apartment 3.03.29 - Basic Bude;;1 Room;Hamburg Central;18,45;770;;;
2025-12-11 00:00;Mainz;Zimmerei;Mainz;Apartment 2.04.02 - Basic Bude;;1 Room;Hamburg Central;18,45;770;;;
2025-12-11 00:00;Mainz;Zimmerei;Mainz;Apartment 2.00.04 - Bigger Bude;;1 Room;Hamburg Central;22,17;800;;;
2025-12-11 00:00;Frankfurt;Zimmerei;Frankfurt am Main;Apartment 1.01.01 - Bigger Bude;;1 Room;Altenhˆferallee 30, Hamburg;21,56;850;;;
2025-12-11 00:00;Frankfurt;Zimmerei;Frankfurt am Main;Apartment 1.01.08 - Bigger Bude;;1 Room;Altenhˆferallee 30, Hamburg;21,56;850;;;
2025-12-11 00:00;Frankfurt;Zimmerei;Frankfurt am Main;Apartment 1.02.71 - Bigger Bude;;1 Room;Altenhˆferallee 30, Hamburg;21,56;850;;;
2025-12-11 00:00;Frankfurt;Zimmerei;Frankfurt am Main;Apartment 1.03.32 - Maxi Bude;;1 Room;Altenhˆferallee 30, Hamburg;30,97;980;;;
2025-12-11 00:00;Berlin;Zimmerei;Berlin;Apartment 1.01.01 - Maxi Bude;;1 Room;Heinrich-Heine-Straﬂe 0,8, Hamburg;30,98;1050;;;
2025-12-11 00:00;Berlin;Zimmerei;Berlin;Apartment 1.01.08 - Maxi Bude;;1 Room;Heinrich-Heine-Straﬂe 0,8, Hamburg;33,78;1050;;;
2025-12-11 00:00;Berlin;Zimmerei;Berlin;Apartment 1.05.01 - Maxi Bude;;1 Room;Heinrich-Heine-Straﬂe 0,8, Hamburg;30,98;1050;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.05.35 - XL Bude;;1 Room;Resi-Huber-Platz 1, Hamburg;61,69;1925;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.00.07 - Basic Bude;;1 Room;Resi-Huber-Platz 1, Hamburg;18,55;1030;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.01.34 - Basic Bude;;1 Room;Resi-Huber-Platz 1, Hamburg;18,79;1050;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.03.29 - Basic Bude;;1 Room;Resi-Huber-Platz 1, Hamburg;19,97;1050;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.05.35 - XL Bude;;1 Room;Resi-Huber-Platz 1, Hamburg;61,69;1925;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.04.39-3 - Shared Bude;;;Resi-Huber-Platz 1, Hamburg;21,8;870;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.05.36-2 - Shared Bude;;;Resi-Huber-Platz 1, Hamburg;17,96;850;;;
2025-12-11 00:00;Munich;Zimmerei;Munich;Apartment 1.03.41-2 - Shared Bude;;;Resi-Huber-Platz 1, Hamburg;15,61;850;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.09.29 - XL Bude;;2 Rooms;Hamburg Central;48,78;1250;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.04.27 - Bigger Bude;;1 Room;Hamburg Central;23,04;760;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.03.01 - Bigger Bude;;1 Room;Hamburg Central;23,36;760;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.02.58 - Bigger Bude;;1 Room;Hamburg Central;23,06;760;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.05.12 - Large Bude;;1 Room;Hamburg Central;25,56;830;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.08.40 - Large Bude;;1 Room;Hamburg Central;25,19;830;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.03.31 - Large Bude;;1 Room;Hamburg Central;25,2;830;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.09.33 - Maxi Bude;;1 Room;Hamburg Central;38,38;1050;;;
2025-12-11 00:00;Vienna;Zimmerei;Vienna;Apartment 1.09.29 - XL Bude;;2 Rooms;Hamburg Central;48,78;1250;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Copa Basic XS;;Single;Adickesalle 36-38, 60322 Frankfurt am;22;865;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Amigo Comfort S;;Single;Adickesalle 36-38, 60322 Frankfurt am;23,5;888;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Sol Comfort M;;Single;Adickesalle 36-38, 60322 Frankfurt am;24,5;925;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Fortuna Premium L;;Single;Adickesalle 36-38, 60322 Frankfurt am;29,5;945;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Samba Premium XL;;Single;Adickesalle 36-38, 60322 Frankfurt am;35;1090;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Samba Premium XXL;;Single;Adickesalle 36-38, 60322 Frankfurt am;43;1230;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Copa Penthouse XS;;Single;Adickesalle 36-38, 60322 Frankfurt am;21;875;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Amigo Penthouse S;;Single;Adickesalle 36-38, 60322 Frankfurt am;27;958;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Sol Penthouse M;;Single;Adickesalle 36-38, 60322 Frankfurt am;28;975;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Fortuna Penthouse L;;Single;Adickesalle 36-38, 60322 Frankfurt am;32,5;1015;;;
2025-12-11 00:00;Frankfurt;My i Live Home;Frankfurt - Adickesallee;Samba Penthouse XL;;Single;Adickesalle 36-38, 60322 Frankfurt am;35;1140;;;
2025-12-11 00:00;Rostock;My i Live Home;Rostock - Urban Living S¸dtor;Amigo Comfort S;;Single;Unknown;22;526;;;
2025-12-11 00:00;Rostock;My i Live Home;Rostock - Urban Living S¸dtor;Fortuna Premium L;;Single;Unknown;28,5;771;;;
2025-12-11 00:00;Rostock;My i Live Home;Rostock - Urban Living S¸dtor;Sol Comfort M;;Single;Unknown;25,5;686;;;
2025-12-11 00:00;Rostock;My i Live Home;Rostock - Urban Living S¸dtor;Samba Premium XL;;Single;Unknown;39;1009;;;
2025-12-11 00:00;Hannover;My i Live Home;Hannover - Boulevard;Amigo Comfort S;;Single;Unknown;21,5;635;;;
2025-12-11 00:00;Hannover;My i Live Home;Hannover - Boulevard;Fortuna Premium M;;Single;Unknown;25,5;710;;;
2025-12-11 00:00;Hannover;My i Live Home;Hannover - Boulevard;Samba Premium L;;Single;Unknown;29,5;825;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Colibri;;Single;Nuremberg;26;720;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Amigo;;Single;Nuremberg;28;761;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Copa;;Single;Nuremberg;28;771;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Vida;;Single;Nuremberg;30;816;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Sol;;Single;Nuremberg;37;1081;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Praia;;Single;Nuremberg;40;1090;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Fortuna;;2 residents;Nuremberg;59;1429;;;
2025-12-11 00:00;Nuremberg;My i Live Home;Nuremberg - Campus Living;Apartment Samba;;2 residents;Nuremberg;62;1480;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus Living;Apartment Comfort;;Single;"March 31, 2020

All-in-rent";23;;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus Living;Apartment Comfort L;;Single;"March 31, 2020

All-in-rent";27,5;;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus Living;Apartment Comfort XL;;2 residents;"March 31, 2020

All-in-rent";41;;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus Living;Apartment Penthouse;;2 residents;"March 31, 2020

All-in-rent";39;;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus Living;Apartment Penthouse XL;;2 residents;"March 31, 2020

All-in-rent";56;;;;
2025-12-11 00:00;Heilbronn;My i Live Home;Heilbronn - Campus S¸dbahnhof;Apartment Comfort;;Single;74074 Heilbronn;23,5;;;;
